Metadata_Plate,Metadata_Well,assay_type,food_conc_OD,food_type,diluent,diluent_concentration_perc,drug,concentration_um,drug_stock_prep_date,drug_prep_method,strain,bleach,well_censor,well_censor_reason,
p002,H04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p002,H05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p002,H06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p002,H07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p002,H08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p002,H09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p002,H10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p002,H11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p002,H12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,3,,,
p003,A01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p003,A02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p003,A03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p003,A04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p003,A05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p003,A06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p003,A07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p003,A08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p003,A09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p003,A10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p003,A11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p003,A12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p003,B01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p003,B02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p003,B03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p003,B04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p003,B05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p003,B06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p003,B07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p003,B08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p003,B09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p003,B10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p003,B11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p003,B12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,3,,,
p003,G01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p003,G02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p003,G03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p003,G04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p003,G05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p003,G06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p003,G07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p003,G08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p003,G09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p003,G10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p003,G11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p003,G12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p003,H01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p003,H02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p003,H03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p003,H04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p003,H05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p003,H06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p003,H07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p003,H08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p003,H09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p003,H10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p003,H11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p003,H12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,3,,,
p004,A01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p004,A02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p004,A03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p004,A04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p004,A05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p004,A06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p004,A07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p004,A08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p004,A09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p004,A10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p004,A11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p004,A12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p004,B01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p004,B02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p004,B03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p004,B04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p004,B05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p004,B06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p004,B07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p004,B08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p004,B09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p004,B10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p004,B11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p004,B12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2687,3,,,
p004,G01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p004,G02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p004,G03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p004,G04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p004,G05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p004,G06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p004,G07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p004,G08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p004,G09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p004,G10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p004,G11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p004,G12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p004,H01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p004,H02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p004,H03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p004,H04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p004,H05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p004,H06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p004,H07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p004,H08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p004,H09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p004,H10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p004,H11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p004,H12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2687,3,,,
p005,A01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p005,A02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p005,A03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p005,A04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p005,A05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p005,A06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p005,A07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p005,A08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p005,A09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p005,A10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p005,A11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p005,A12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p005,B01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p005,B02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p005,B03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p005,B04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p005,B05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p005,B06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p005,B07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p005,B08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p005,B09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p005,B10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p005,B11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p005,B12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,3,,,
p005,G01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p005,G02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p005,G03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p005,G04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p005,G05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p005,G06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p005,G07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p005,G08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p005,G09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p005,G10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p005,G11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p005,G12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p005,H01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p005,H02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p005,H03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p005,H04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p005,H05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p005,H06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p005,H07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p005,H08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p005,H09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p005,H10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p005,H11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p005,H12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,3,,,
p006,A01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,
p006,A02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,
p006,A03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,
p006,A04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,
p006,A05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,
p006,A06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,
p006,A07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,
p006,A08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,
p006,A09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,
p006,A10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,
p006,A11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,
p006,A12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,
p006,B01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,
p006,B02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,
p006,B03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,
p006,B04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,
p006,B05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,
p006,B06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,
p006,B07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,
p006,B08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,
p006,B09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,
p006,B10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,
p006,B11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,
p006,B12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,3,,,
p006,G01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,3,,,
p006,G02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,3,,,
p006,G03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,3,,,
p006,G04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,3,,,
p006,G05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,3,,,
p006,G06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,3,,,
p006,G07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,3,,,
p006,G08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,3,,,
p006,G09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,3,,,
p006,G10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,3,,,
p006,G11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,3,,,
p006,G12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,3,,,
p006,H01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,3,,,
p006,H02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,3,,,
p006,H03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,3,,,
p006,H04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,3,,,
p006,H05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,3,,,
p006,H06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,3,,,
p006,H07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,3,,,
p006,H08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,3,,,
p006,H09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,3,,,
p006,H10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,3,,,
p006,H11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,3,,,
p006,H12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,3,,,
p007,A01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,3,,,
p007,A02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,3,,,
p007,A03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,3,,,
p007,A04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,3,,,
p007,A05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,3,,,
p007,A06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,3,,,
p007,A07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,3,,,
p007,A08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,3,,,
p007,A09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,3,,,
p007,A10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,3,,,
p007,A11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,3,,,
p007,A12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,3,,,
p007,B01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,3,,,
p007,B02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,3,,,
p007,B03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,3,,,
p007,B04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,3,,,
p007,B05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,3,,,
p007,B06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,3,,,
p007,B07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,3,,,
p007,B08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,3,,,
p007,B09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,3,,,
p007,B10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,3,,,
p007,B11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,3,,,
p007,B12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,3,,,
p007,G01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,3,,,
p007,G02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,3,,,
p007,G03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,3,,,
p007,G04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,3,,,
p007,G05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,3,,,
p007,G06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,3,,,
p007,G07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,3,,,
p007,G08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,3,,,
p007,G09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,3,,,
p007,G10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,3,,,
p007,G11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,3,,,
p007,G12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,3,,,
p007,H01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,3,,,
p007,H02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,3,,,
p007,H03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,3,,,
p007,H04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,3,,,
p007,H05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,3,,,
p007,H06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,3,,,
p007,H07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,3,,,
p007,H08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,3,,,
p007,H09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,3,,,
p007,H10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,3,,,
p007,H11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,3,,,
p007,H12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,3,,,
p008,A01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,3,,,
p008,A02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,3,,,
p008,A03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,3,,,
p008,A04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,3,,,
p008,A05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,3,,,
p008,A06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,3,,,
p008,A07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,3,,,
p008,A08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,3,,,
p008,A09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,3,,,
p008,A10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,3,,,
p008,A11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,3,,,
p008,A12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,3,,,
p008,B01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,3,,,
p008,B02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,3,,,
p008,B03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,3,,,
p008,B04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,3,,,
p008,B05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,3,,,
p008,B06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,3,,,
p008,B07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,3,,,
p008,B08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,3,,,
p008,B09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,3,,,
p008,B10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,3,,,
p008,B11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,3,,,
p008,B12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,3,,,
p008,G01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,3,,,
p008,G02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,3,,,
p008,G03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,3,,,
p008,G04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,3,,,
p008,G05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,3,,,
p008,G06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,3,,,
p008,G07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,3,,,
p008,G08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,3,,,
p008,G09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,3,,,
p008,G10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,3,,,
p008,G11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,3,,,
p008,G12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,3,,,
p008,H01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,3,,,
p008,H02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,3,,,
p008,H03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,3,,,
p008,H04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,3,,,
p008,H05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,3,,,
p008,H06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,3,,,
p008,H07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,3,,,
p008,H08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,3,,,
p008,H09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,3,,,
p008,H10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,3,,,
p008,H11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,3,,,
p008,H12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,3,,,
p009,A01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,3,,,
p009,A02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,3,,,
p009,A03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,3,,,
p009,A04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,3,,,
p009,A05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,3,,,
p009,A06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,3,,,
