"well.id","flag_id","Metadata_Experiment","Metadata_Plate","Metadata_Well","Metadata_Date","Metadata_Group","Metadata_Magnification","FileName_RawBF","wo_po_area_frac","assay_type","food_conc_OD","food_type","diluent","diluent_concentration_perc","drug","concentration_um","drug_stock_prep_date","drug_prep_method","strain","bleach","well_censor","well_censor_reason","notes","i.dir","w.lab","gbm2x_class","mean_wormlength_um","min_wormlength_um","q10_wormlength_um","q25_wormlength_um","median_wormlength_um","sd_wormlength_um","q75_wormlength_um","q90_wormlength_um","max_wormlength_um","cv_wormlength_um","n","assay_bleach","median_wormlength_um_reg","assay_bleach_coeff","assay_bleach_se","assay_bleach_tvalue","assay_bleach_pvalue","control_median_wormlength_um_reg","median_wormlength_um_reg_delta"
"BZMLA1B1_p037_D02","BZMLA1B1_1_ECA2689_albendazole","BZMLA1B1","p037","D02",20230601,"p037_D02","m2x","20230601-BZMLA1B1-p037-m2x_D02.TIF",0.89311859443631,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",30,NA,NA,"ECA2689",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2689","worm",463.383730423249,388.911060819911,398.311779892999,432.519724597325,472.169480259707,45.1967807368982,493.15936080595,513.712334029095,536.550369545021,0.0975363996824318,15,"BZMLA1B1_1",-157.139689370903,629.30916963061,3.87632717826368,162.346762976931,0,137.587070598407,-294.72675996931
"BZMLA1B1_p037_D03","BZMLA1B1_1_ECA2689_albendazole","BZMLA1B1","p037","D03",20230601,"p037_D03","m2x","20230601-BZMLA1B1-p037-m2x_D03.TIF",0.843956043956044,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",30,NA,NA,"ECA2689",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2689","worm",449.731618380382,371.429075470095,408.276405425394,430.065368782559,446.425150940189,36.6216662119489,476.20556951679,488.00804208615,519.48280292388,0.0814300456432983,17,"BZMLA1B1_1",-182.884018690421,629.30916963061,3.87632717826368,162.346762976931,0,137.587070598407,-320.471089288827
"BZMLA1B1_p037_D04","BZMLA1B1_1_ECA2689_albendazole","BZMLA1B1","p037","D04",20230601,"p037_D04","m2x","20230601-BZMLA1B1-p037-m2x_D04.TIF",0.786788750817528,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",30,NA,NA,"ECA2689",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2689","worm",459.812663991426,403.641329310745,426.166775849917,441.376132506858,458.635248545384,32.2954122590884,486.08666951679,494.129842092342,505.380717412908,0.0702360217283849,10,"BZMLA1B1_1",-170.673921085226,629.30916963061,3.87632717826368,162.346762976931,0,137.587070598407,-308.260991683633
"BZMLA1B1_p037_D05","BZMLA1B1_1_ECA2689_albendazole","BZMLA1B1","p037","D05",20230601,"p037_D05","m2x","20230601-BZMLA1B1-p037-m2x_D05.TIF",0.88359375,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",30,NA,NA,"ECA2689",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2689","worm",454.534095512984,389.536107833684,398.330544194849,428.639266484428,460.761312503104,41.8835681750537,483.434956020725,492.3109071085,536.816303625919,0.0921461527056276,15,"BZMLA1B1_1",-168.547857127506,629.30916963061,3.87632717826368,162.346762976931,0,137.587070598407,-306.134927725913
"BZMLA1B1_p037_D06","BZMLA1B1_1_ECA2689_albendazole","BZMLA1B1","p037","D06",20230601,"p037_D06","m2x","20230601-BZMLA1B1-p037-m2x_D06.TIF",0.513049013367282,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",30,NA,NA,"ECA2689",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2689","worm",460.687509683818,409.69444080735,428.001688164963,433.174495594001,453.977253334995,36.6113108858529,484.966813698989,494.177494109564,538.839529924783,0.0794710299634133,12,"BZMLA1B1_1",-175.331916295614,629.30916963061,3.87632717826368,162.346762976931,0,137.587070598407,-312.918986894021
"BZMLA1B1_p037_D07","BZMLA1B1_1_ECA2689_albendazole","BZMLA1B1","p037","D07",20230601,"p037_D07","m2x","20230601-BZMLA1B1-p037-m2x_D07.TIF",0.865073787772312,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",30,NA,NA,"ECA2689",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2689","worm",463.464201628972,339.662455729801,419.615920442828,430.152288529775,460.187381375014,50.5490228443123,494.403677898611,526.041446784151,544.308149804727,0.109067804302131,18,"BZMLA1B1_1",-169.121788255596,629.30916963061,3.87632717826368,162.346762976931,0,137.587070598407,-306.708858854003
"BZMLA1B1_p037_D08","BZMLA1B1_1_ECA2689_albendazole","BZMLA1B1","p037","D08",20230601,"p037_D08","m2x","20230601-BZMLA1B1-p037-m2x_D08.TIF",0.906785980611484,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",30,NA,NA,"ECA2689",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2689","worm",442.83316523131,396.785574888248,397.226303276811,418.445321648903,441.470400573074,31.1081258155901,469.566749413767,477.432746150578,499.495545568732,0.0702479585045105,19,"BZMLA1B1_1",-187.838769057536,629.30916963061,3.87632717826368,162.346762976931,0,137.587070598407,-325.425839655942
"BZMLA1B1_p037_D09","BZMLA1B1_1_ECA2689_albendazole","BZMLA1B1","p037","D09",20230601,"p037_D09","m2x","20230601-BZMLA1B1-p037-m2x_D09.TIF",0.887490747594375,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",30,NA,NA,"ECA2689",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2689","worm",434.860563467938,380.556379323331,391.529412244975,417.865637065201,437.811388675237,28.4404023200647,463.652675470095,466.826699445121,470.217557466569,0.0654011991642961,17,"BZMLA1B1_1",-191.497780955373,629.30916963061,3.87632717826368,162.346762976931,0,137.587070598407,-329.08485155378
"BZMLA1B1_p037_D10","BZMLA1B1_1_ECA2689_albendazole","BZMLA1B1","p037","D10",20230601,"p037_D10","m2x","20230601-BZMLA1B1-p037-m2x_D10.TIF",0.78359173126615,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",30,NA,NA,"ECA2689",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2689","worm",466.898058867822,407.134826992131,422.040916350458,434.039746978672,468.953161096873,40.7890614737485,499.929754189427,512.674647095016,529.566836571354,0.0873618142098462,10,"BZMLA1B1_1",-160.356008533736,629.30916963061,3.87632717826368,162.346762976931,0,137.587070598407,-297.943079132143
"BZMLA1B1_p037_D11","BZMLA1B1_1_ECA2689_albendazole","BZMLA1B1","p037","D11",20230601,"p037_D11","m2x","20230601-BZMLA1B1-p037-m2x_D11.TIF",0.828712261244609,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",30,NA,NA,"ECA2689",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2689","worm",471.017404991721,435.938780259706,441.060911463851,458.448867239591,465.208448178268,26.6572062387357,484.147224451864,505.600392551627,521.090192883003,0.0565949494779374,10,"BZMLA1B1_1",-164.100721452342,629.30916963061,3.87632717826368,162.346762976931,0,137.587070598407,-301.687792050748
"BZMLA1B1_p037_D12","BZMLA1B1_1_ECA2689_albendazole","BZMLA1B1","p037","D12",20230601,"p037_D12","m2x","20230601-BZMLA1B1-p037-m2x_D12.TIF",0.805333333333333,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",30,NA,NA,"ECA2689",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2689","worm",445.695905297071,420.503541942812,422.554000868521,425.629689257083,428.549058662454,28.7457373109584,473.242903044072,477.629761364988,480.554333578933,0.0644963011087088,5,"BZMLA1B1_1",-200.760110968156,629.30916963061,3.87632717826368,162.346762976931,0,137.587070598407,-338.347181566563
"BZMLA1B1_p038_A01","BZMLA1B1_1_ECA2687_albendazole","BZMLA1B1","p038","A01",20230601,"p038_A01","m2x","20230601-BZMLA1B1-p038-m2x_A01.TIF",1.34075342465753,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"ECA2687",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2687","worm",692.48530667568,557.183774306402,608.233284232979,647.009817412908,700.314288093391,62.8991214916737,730.813570098637,761.567899326999,803.549207251839,0.0908309835390226,23,"BZMLA1B1_1",71.0051184627814,629.30916963061,3.87632717826368,162.346762976931,0,77.8346617615419,-6.82954329876051
"BZMLA1B1_p038_A02","BZMLA1B1_1_ECA2687_albendazole","BZMLA1B1","p038","A02",20230601,"p038_A02","m2x","20230601-BZMLA1B1-p038-m2x_A02.TIF",1.28061942749883,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"ECA2687",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2687","worm",696.626401669165,543.220932070127,610.537897723507,659.964740454487,705.885565595562,62.7485402683398,734.930508910462,763.60301066678,797.249543711774,0.0900748810524407,22,"BZMLA1B1_1",76.5763959649525,629.30916963061,3.87632717826368,162.346762976931,0,77.8346617615419,-1.25826579658937
"BZMLA1B1_p038_A03","BZMLA1B1_1_ECA2687_albendazole","BZMLA1B1","p038","A03",20230601,"p038_A03","m2x","20230601-BZMLA1B1-p038-m2x_A03.TIF",1.26863636363636,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"ECA2687",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2687","worm",697.633465409005,498.131250358343,553.676593585247,637.498692041407,736.978859279528,95.1227478068397,776.434701264824,783.904734333371,801.619802462228,0.136350608913338,20,"BZMLA1B1_1",107.669689648919,629.30916963061,3.87632717826368,162.346762976931,0,77.8346617615419,29.8350278873767
"BZMLA1B1_p038_A04","BZMLA1B1_1_ECA2687_albendazole","BZMLA1B1","p038","A04",20230601,"p038_A04","m2x","20230601-BZMLA1B1-p038-m2x_A04.TIF",1.24486066697122,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"ECA2687",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2687","worm",714.785764643057,577.273871867597,603.64972747553,679.755646242184,742.430159937568,72.6068420508515,754.591778805091,780.002436598323,786.709512623296,0.101578466783134,15,"BZMLA1B1_1",113.120990306958,629.30916963061,3.87632717826368,162.346762976931,0,77.8346617615419,35.2863285454162
"BZMLA1B1_p038_A05","BZMLA1B1_1_ECA2687_albendazole","BZMLA1B1","p038","A05",20230601,"p038_A05","m2x","20230601-BZMLA1B1-p038-m2x_A05.TIF",1.14754746835443,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"ECA2687",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2687","worm",743.584472773789,615.337019181868,680.582250590205,715.272518848711,741.408661168681,52.2208259315459,777.848944621963,799.015958430614,847.668923357442,0.0702285050906817,20,"BZMLA1B1_1",112.099491538071,629.30916963061,3.87632717826368,162.346762976931,0,77.8346617615419,34.2648297765292
"BZMLA1B1_p038_A06","BZMLA1B1_1_ECA2687_albendazole","BZMLA1B1","p038","A06",20230601,"p038_A06","m2x","20230601-BZMLA1B1-p038-m2x_A06.TIF",1.2141935483871,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"ECA2687",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2687","worm",695.457844770846,490.938185382009,614.985843241612,642.638528528283,715.651853310455,83.7085002611137,756.792479382551,777.122497735714,829.898807251839,0.120364592750688,19,"BZMLA1B1_1",86.3426836798453,629.30916963061,3.87632717826368,162.346762976931,0,77.8346617615419,8.5080219183034
"BZMLA1B1_p038_A07","BZMLA1B1_1_ECA2687_albendazole","BZMLA1B1","p038","A07",20230601,"p038_A07","m2x","20230601-BZMLA1B1-p038-m2x_A07.TIF",1.30524454920448,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"ECA2687",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2687","worm",733.384670774723,595.618116249215,678.755096714693,705.231621576674,740.43807604317,58.3541581588618,764.755433594702,789.875762830336,841.281321038828,0.0795682818093517,23,"BZMLA1B1_1",111.12890641256,629.30916963061,3.87632717826368,162.346762976931,0,77.8346617615419,33.2942446510182
"BZMLA1B1_p038_A08","BZMLA1B1_1_ECA2687_albendazole","BZMLA1B1","p038","A08",20230601,"p038_A08","m2x","20230601-BZMLA1B1-p038-m2x_A08.TIF",1.21408711770158,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"ECA2687",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2687","worm",731.791519181592,658.352170098637,680.646555480989,702.243692883004,726.806884306316,46.4043673017118,759.167014360064,779.994325518901,837.721686957931,0.0634120047655221,17,"BZMLA1B1_1",97.4977146757065,629.30916963061,3.87632717826368,162.346762976931,0,77.8346617615419,19.6630529141646
"BZMLA1B1_p038_A09","BZMLA1B1_1_ECA2687_albendazole","BZMLA1B1","p038","A09",20230601,"p038_A09","m2x","20230601-BZMLA1B1-p038-m2x_A09.TIF",1.06597862145227,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"ECA2687",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2687","worm",660.646030854051,567.105035407662,567.744383912594,605.184817994754,650.67471204145,76.987177566104,720.181748641036,744.19188646917,785.479200023421,0.116533172032501,9,"BZMLA1B1_1",21.3655424108398,629.30916963061,3.87632717826368,162.346762976931,0,77.8346617615419,-56.4691193507021
"BZMLA1B1_p038_A10","BZMLA1B1_1_ECA2687_albendazole","BZMLA1B1","p038","A10",20230601,"p038_A10","m2x","20230601-BZMLA1B1-p038-m2x_A10.TIF",1.0961038961039,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"ECA2687",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2687","worm",731.051135738208,630.347402462227,661.795725042301,683.4101857127,728.102622775594,59.1887976369693,768.013124029595,807.338952545919,824.659067189407,0.080963963727655,15,"BZMLA1B1_1",98.793453144984,629.30916963061,3.87632717826368,162.346762976931,0,77.8346617615419,20.9587913834421
"BZMLA1B1_p038_A11","BZMLA1B1_1_ECA2687_albendazole","BZMLA1B1","p038","A11",20230601,"p038_A11","m2x","20230601-BZMLA1B1-p038-m2x_A11.TIF",0.955780164245104,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"ECA2687",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2687","worm",705.835235447212,574.023468934944,598.569705950454,686.340302462226,727.560031199897,71.8467325768099,763.128664145333,769.580323679856,803.155494619771,0.101789665588582,13,"BZMLA1B1_1",98.250861569287,629.30916963061,3.87632717826368,162.346762976931,0,77.8346617615419,20.4161998077451
"BZMLA1B1_p038_A12","BZMLA1B1_1_ECA2687_albendazole","BZMLA1B1","p038","A12",20230601,"p038_A12","m2x","20230601-BZMLA1B1-p038-m2x_A12.TIF",1.37420104590354,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"ECA2687",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2687","worm",710.787789142924,573.515155729802,594.741650053936,653.187930169128,702.030285112281,90.876061123166,763.504016318484,821.938978019831,881.978521640133,0.127852591886455,14,"BZMLA1B1_1",72.721115481671,629.30916963061,3.87632717826368,162.346762976931,0,77.8346617615419,-5.11354627987086
"BZMLA1B1_p038_B01","BZMLA1B1_1_ECA2687_albendazole","BZMLA1B1","p038","B01",20230601,"p038_B01","m2x","20230601-BZMLA1B1-p038-m2x_B01.TIF",1.24584717607973,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"ECA2687",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2687","worm",679.871367949522,589.087512623296,596.843203876205,606.212450176979,704.074409002721,67.1462059846271,729.012180984099,739.790209355721,796.802170671712,0.0987631030663032,16,"BZMLA1B1_1",74.7652393721107,629.30916963061,3.87632717826368,162.346762976931,0,77.8346617615419,-3.0694223894312
"BZMLA1B1_p038_B02","BZMLA1B1_1_ECA2687_albendazole","BZMLA1B1","p038","B02",20230601,"p038_B02","m2x","20230601-BZMLA1B1-p038-m2x_B02.TIF",1.29994890137966,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"ECA2687",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2687","worm",706.143185134519,607.422738308122,650.661614727562,659.873664436256,689.585523724556,60.4798020732302,757.464838668659,795.815927292292,816.789106698223,0.0856480715900543,20,"BZMLA1B1_1",60.2763540939465,629.30916963061,3.87632717826368,162.346762976931,0,77.8346617615419,-17.5583076675954
"BZMLA1B1_p038_B03","BZMLA1B1_1_ECA2687_albendazole","BZMLA1B1","p038","B03",20230601,"p038_B03","m2x","20230601-BZMLA1B1-p038-m2x_B03.TIF",1.05609146123616,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"ECA2687",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2687","worm",703.174872600968,588.728078361783,604.409728005469,671.810028800705,708.76527781213,67.7787693634977,750.11781292593,771.493664028964,840.003010697986,0.0963896350744038,23,"BZMLA1B1_1",79.4561081815196,629.30916963061,3.87632717826368,162.346762976931,0,77.8346617615419,1.62144641997773
"BZMLA1B1_p038_B04","BZMLA1B1_1_ECA2687_albendazole","BZMLA1B1","p038","B04",20230601,"p038_B04","m2x","20230601-BZMLA1B1-p038-m2x_B04.TIF",1.03328611898017,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"ECA2687",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2687","worm",697.118089631701,529.897870098637,547.050584870516,665.222124888249,720.41427127404,82.797524752853,760.067569514597,777.822953178612,784.02108330378,0.118771160846789,22,"BZMLA1B1_1",91.1051016434303,629.30916963061,3.87632717826368,162.346762976931,0,77.8346617615419,13.2704398818884
"BZMLA1B1_p038_B05","BZMLA1B1_1_ECA2687_albendazole","BZMLA1B1","p038","B05",20230601,"p038_B05","m2x","20230601-BZMLA1B1-p038-m2x_B05.TIF",0.945736434108527,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"ECA2687",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2687","worm",693.463756083112,583.82941383864,602.555352998495,646.192273870017,696.039954136917,67.7631187190269,731.14252057579,768.519289840156,854.026487829048,0.0977168858856777,22,"BZMLA1B1_1",66.7307845063069,629.30916963061,3.87632717826368,162.346762976931,0,77.8346617615419,-11.103877255235
"BZMLA1B1_p038_B06","BZMLA1B1_1_ECA2687_albendazole","BZMLA1B1","p038","B06",20230601,"p038_B06","m2x","20230601-BZMLA1B1-p038-m2x_B06.TIF",1.20944741532977,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"ECA2687",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2687","worm",738.448393457766,673.800552171031,695.212997167014,703.408190412005,737.087579669089,44.2810905656935,766.188288093391,797.904765568732,817.88850478084,0.0599650442170352,13,"BZMLA1B1_1",107.778410038479,629.30916963061,3.87632717826368,162.346762976931,0,77.8346617615419,29.943748276937
"BZMLA1B1_p038_B07","BZMLA1B1_1_ECA2687_albendazole","BZMLA1B1","p038","B07",20230601,"p038_B07","m2x","20230601-BZMLA1B1-p038-m2x_B07.TIF",1.37137989778535,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"ECA2687",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2687","worm",702.143497356877,598.968612623296,624.778379821076,660.700029528013,699.933802879232,61.834338733209,755.933641490284,767.526620569887,802.887140197274,0.0880651020282547,14,"BZMLA1B1_1",70.6246332486225,629.30916963061,3.87632717826368,162.346762976931,0,77.8346617615419,-7.21002851291937
"BZMLA1B1_p038_B08","BZMLA1B1_1_ECA2687_albendazole","BZMLA1B1","p038","B08",20230601,"p038_B08","m2x","20230601-BZMLA1B1-p038-m2x_B08.TIF",1.34138972809668,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"ECA2687",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2687","worm",689.372599949198,553.050727573978,603.101659355721,625.963644405039,714.482188675238,64.7544517103368,735.308792762811,762.306960510642,774.014611456295,0.0939324419263381,21,"BZMLA1B1_1",85.1730190446284,629.30916963061,3.87632717826368,162.346762976931,0,77.8346617615419,7.33835728308648
"BZMLA1B1_p038_B09","BZMLA1B1_1_ECA2687_albendazole","BZMLA1B1","p038","B09",20230601,"p038_B09","m2x","20230601-BZMLA1B1-p038-m2x_B09.TIF",0.927388535031847,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"ECA2687",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2687","non-worm",691.42842663205,579.303370098637,636.729258607938,651.259899624113,697.654254413725,56.6509212528988,721.635908425261,759.468614743433,800.349328761091,0.081933167730528,19,"BZMLA1B1_1",68.3450847831149,629.30916963061,3.87632717826368,162.346762976931,0,77.8346617615419,-9.48957697842704
"BZMLA1B1_p038_B10","BZMLA1B1_1_ECA2687_albendazole","BZMLA1B1","p038","B10",20230601,"p038_B10","m2x","20230601-BZMLA1B1-p038-m2x_B10.TIF",1.19206939281289,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"ECA2687",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2687","worm",722.356114588083,601.597109602644,659.966599975827,689.001548264443,719.277302462226,53.5233819478725,754.19633752566,789.61400461081,829.139782721933,0.0740955615477744,27,"BZMLA1B1_1",89.9681328316162,629.30916963061,3.87632717826368,162.346762976931,0,77.8346617615419,12.1334710700743
"BZMLA1B1_p038_B11","BZMLA1B1_1_ECA2687_albendazole","BZMLA1B1","p038","B11",20230601,"p038_B11","m2x","20230601-BZMLA1B1-p038-m2x_B11.TIF",1.29543197616683,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"ECA2687",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2687","worm",729.190835492609,635.062194046695,655.001763521103,700.320253755236,730.625596057808,56.097299375245,760.541351119362,781.72405144778,844.066707833684,0.0769308892059075,14,"BZMLA1B1_1",101.316426427198,629.30916963061,3.87632717826368,162.346762976931,0,77.8346617615419,23.481764665656
"BZMLA1B1_p038_B12","BZMLA1B1_1_ECA2687_albendazole","BZMLA1B1","p038","B12",20230601,"p038_B12","m2x","20230601-BZMLA1B1-p038-m2x_B12.TIF",1.24487004103967,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"albendazole",0,NA,NA,"ECA2687",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_ABZ/Analysis-20231225/processed_images","albendazole_ECA2687","worm",729.198268519931,625.358373724556,657.157811401419,702.259614615428,745.829638961775,48.3521899609856,764.044887802468,771.829688138092,797.429959355722,0.0663087010054578,22,"BZMLA1B1_1",116.520469331165,629.30916963061,3.87632717826368,162.346762976931,0,77.8346617615419,38.6858075696231
