"well.id","flag_id","Metadata_Experiment","Metadata_Plate","Metadata_Well","Metadata_Date","Metadata_Group","Metadata_Magnification","FileName_RawBF","wo_po_area_frac","assay_type","food_conc_OD","food_type","diluent","diluent_concentration_perc","drug","concentration_um","drug_stock_prep_date","drug_prep_method","strain","bleach","well_censor","well_censor_reason","...24","i.dir","w.lab","gbm2x_class","mean_wormlength_um","min_wormlength_um","q10_wormlength_um","q25_wormlength_um","median_wormlength_um","sd_wormlength_um","q75_wormlength_um","q90_wormlength_um","max_wormlength_um","cv_wormlength_um","n","...41","assay_bleach","median_wormlength_um_reg","assay_bleach_coeff","assay_bleach_se","assay_bleach_tvalue","assay_bleach_pvalue","control_median_wormlength_um_reg","median_wormlength_um_reg_delta"
"BZMLA1B1_p047_F12","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p047","F12",20230601,"p047_F12","m2x","20230601-BZMLA1B1-p047-m2x_F12.TIF",1.23175965665236,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",166.493485349532,133.080437181431,153.202392771583,154.375908997377,164.8221185766,19.5525759117608,174.798608068897,196.469262838027,199.548268823524,0.117437483338839,11,NA,"BZMLA1B1_1",-273.306049151367,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,-619.787336937332
"BZMLA1B1_p048_A01","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","A01",20230601,"p048_A01","m2x","20230601-BZMLA1B1-p048-m2x_A01.TIF",1.02396053558844,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",807.187061445728,755.604959937568,771.019944007541,780.850986930825,796.279659646645,39.2748241700212,829.15467350969,866.933840871432,885.0267065498,0.0486564094569073,14,NA,"BZMLA1B1_1",358.151491918678,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,11.6702041327125
"BZMLA1B1_p048_A02","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","A02",20230601,"p048_A02","m2x","20230601-BZMLA1B1-p048-m2x_A02.TIF",1.26382978723404,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",771.92361265879,676.693278514168,691.212293173926,729.664993028465,793.964665260641,52.0212274046255,808.963551794087,814.265144635867,842.714172990326,0.0673916778182821,16,NA,"BZMLA1B1_1",355.836497532674,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,9.35520974670857
"BZMLA1B1_p048_A04","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","A04",20230601,"p048_A04","m2x","20230601-BZMLA1B1-p048-m2x_A04.TIF",1.1337432744043,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",777.44291957702,573.043867659831,646.538102695827,718.437955729802,789.05027314271,105.173633491137,839.086500644882,889.798777516363,966.516835684644,0.135281486065058,15,NA,"BZMLA1B1_1",350.922105414743,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,4.44081762877744
"BZMLA1B1_p048_A06","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","A06",20230601,"p048_A06","m2x","20230601-BZMLA1B1-p048-m2x_A06.TIF",1.10286360211002,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",770.954856026805,614.032656311648,671.011996958723,736.416172589095,787.174528761091,72.2588592657424,820.485859355721,842.603504166764,864.862169516791,0.0937264467573832,17,NA,"BZMLA1B1_1",349.046361033124,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,2.56507324715932
"BZMLA1B1_p048_A07","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","A07",20230601,"p048_A07","m2x","20230601-BZMLA1B1-p048-m2x_A07.TIF",1.08250460405157,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",799.942924915585,675.209507824913,756.797038588472,783.816245512299,798.628737802469,49.7552538552469,836.013364294457,857.75148456611,867.396844986887,0.0621985048001986,14,NA,"BZMLA1B1_1",360.500570074502,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,14.0192822885364
"BZMLA1B1_p048_A08","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","A08",20230601,"p048_A08","m2x","20230601-BZMLA1B1-p048-m2x_A08.TIF",1.15262054507338,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",761.911925324379,625.415170098637,656.424143420149,697.144375772728,780.727383303781,77.9857908398096,822.092724993136,850.050685758079,868.133351513264,0.102355388133094,15,NA,"BZMLA1B1_1",342.599215575814,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,-3.88207221015131
"BZMLA1B1_p048_A11","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","A11",20230601,"p048_A11","m2x","20230601-BZMLA1B1-p048-m2x_A11.TIF",1.10613718411552,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",797.012793923225,719.274166496139,753.237380397782,766.967393173926,795.734630618052,39.909496826412,830.715132068281,842.689102367287,851.864649194652,0.0500738471586648,15,NA,"BZMLA1B1_1",357.606462890085,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,11.1251751041196
"BZMLA1B1_p048_A12","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","A12",20230601,"p048_A12","m2x","20230601-BZMLA1B1-p048-m2x_A12.TIF",1.20266889074229,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",770.523768977891,607.422738308122,644.191713463972,732.646017412908,789.660920094252,88.4750748791777,845.584043353099,858.168116293916,865.273525246593,0.114824588729483,10,NA,"BZMLA1B1_1",351.532752366285,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,5.05146458031953
"BZMLA1B1_p048_B01","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","B01",20230601,"p048_B01","m2x","20230601-BZMLA1B1-p048-m2x_B01.TIF",1.12064238151195,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",777.124164807727,720.076488093391,741.908679765837,763.958323731615,777.38520456611,31.6036104273487,799.446627192477,806.577391374451,833.717455729802,0.0406673886343091,12,NA,"BZMLA1B1_1",339.257036838143,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,-7.22425094782244
"BZMLA1B1_p048_B05","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","B05",20230601,"p048_B05","m2x","20230601-BZMLA1B1-p048-m2x_B05.TIF",1.04889042995839,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",746.163637185137,574.976408415531,641.464299079899,690.814422997248,774.194342224965,86.1695622774847,810.742214093286,825.830947066435,879.40126472718,0.115483464997778,14,NA,"BZMLA1B1_1",336.066174496998,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,-10.4151132889672
"BZMLA1B1_p048_B06","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","B06",20230601,"p048_B06","m2x","20230601-BZMLA1B1-p048-m2x_B06.TIF",1.09749816041207,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",755.890626329897,679.903520345561,695.061127090901,717.449006684107,765.773796397502,51.6672328089564,801.413091165202,806.841652865404,807.832871867597,0.0683527894238062,7,NA,"BZMLA1B1_1",327.645628669535,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,-18.8356591164298
"BZMLA1B1_p048_B07","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","B07",20230601,"p048_B07","m2x","20230601-BZMLA1B1-p048-m2x_B07.TIF",1.11020552799433,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",781.111056984001,631.671536571355,713.646185928693,753.007606636282,780.592082823031,61.801638707494,835.338329157955,849.655915378063,859.947580250935,0.0791201688350442,18,NA,"BZMLA1B1_1",342.463915095064,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,-4.01737269090069
"BZMLA1B1_p048_B08","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","B08",20230601,"p048_B08","m2x","20230601-BZMLA1B1-p048-m2x_B08.TIF",1.15311384371281,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",782.706513825105,666.909135989508,682.594514798848,761.239420456982,791.875821038827,64.0980610522126,812.534164145333,865.128373430864,876.341640779121,0.0818928422340116,13,NA,"BZMLA1B1_1",353.74765331086,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,7.26636552489464
"BZMLA1B1_p048_B09","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","B09",20230601,"p048_B09","m2x","20230601-BZMLA1B1-p048-m2x_B09.TIF",1.0648589226823,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",784.683906154542,667.379708434989,744.346115463209,760.400073724556,786.515597672616,46.8031573468711,819.468168874849,833.528245944809,848.839303617148,0.0596458739369804,15,NA,"BZMLA1B1_1",348.387429944649,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,1.90614215868385
"BZMLA1B1_p048_B11","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","B11",20230601,"p048_B11","m2x","20230601-BZMLA1B1-p048-m2x_B11.TIF",1.12770216172938,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",780.904322600403,670.670988093391,681.77926472718,736.580639846256,770.515249776498,72.5543731322161,838.678086280432,862.044924692977,887.370603035301,0.0929107075379104,11,NA,"BZMLA1B1_1",332.387082048531,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,-14.0942057374346
"BZMLA1B1_p048_B12","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","B12",20230601,"p048_B12","m2x","20230601-BZMLA1B1-p048-m2x_B12.TIF",1.18006304176517,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",776.543927310096,713.448926992133,724.415729041004,748.25480664131,769.882951744092,47.9859737517434,809.586301851535,827.913580559866,868.099073142711,0.0617942811271013,10,NA,"BZMLA1B1_1",331.754784016125,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,-14.7265037698399
"BZMLA1B1_p048_E01","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","E01",20230601,"p048_E01","m2x","20230601-BZMLA1B1-p048-m2x_E01.TIF",1.02770083102493,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",181.61559044116,174.138108997377,174.697538939192,176.857004989956,178.913142233736,8.08949118719158,184.642837589586,189.109900376076,199.123413786989,0.0445418323809178,8,NA,"BZMLA1B1_1",-259.215025494231,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,-605.696313280196
"BZMLA1B1_p048_E02","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","E02",20230601,"p048_E02","m2x","20230601-BZMLA1B1-p048-m2x_E02.TIF",1.23287671232877,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",187.207489123962,146.755247314271,164.40659674654,175.960516036333,195.498680259707,17.9546998064871,198.420640500238,204.980187444124,210.368808997377,0.0959080210439559,16,NA,"BZMLA1B1_1",-242.62948746826,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,-589.110775254226
"BZMLA1B1_p048_E03","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","E03",20230601,"p048_E03","m2x","20230601-BZMLA1B1-p048-m2x_E03.TIF",1.07666666666667,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",179.794633826944,150.848132945436,164.011573670619,168.915004207765,176.866699418153,15.585248185124,193.335199418153,195.837746007241,205.379780259707,0.0866836114815591,13,NA,"BZMLA1B1_1",-261.261468309813,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,-607.742756095779
"BZMLA1B1_p048_E04","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","E04",20230601,"p048_E04","m2x","20230601-BZMLA1B1-p048-m2x_E04.TIF",1.20149253731343,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",173.283450709974,146.989323366212,155.087030125557,165.421507799974,175.739094451277,13.0063971933219,184.315631292445,186.112467023348,186.938578402747,0.0750585075495227,14,NA,"BZMLA1B1_1",-262.38907327669,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,-608.870361062655
"BZMLA1B1_p048_E05","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","E05",20230601,"p048_E05","m2x","20230601-BZMLA1B1-p048-m2x_E05.TIF",1.20967741935484,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",177.33878530237,156.870423366212,165.414651871144,171.984668431139,177.298841956928,10.8117073017414,180.727315841016,191.555936007241,196.628899418153,0.0609663998955838,14,NA,"BZMLA1B1_1",-260.829325771039,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,-607.310613557004
"BZMLA1B1_p048_E06","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","E06",20230601,"p048_E06","m2x","20230601-BZMLA1B1-p048-m2x_E06.TIF",1.32786885245902,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",176.238273587679,151.881394628542,155.213877618678,162.126077879016,173.904032945436,19.464286566202,190.207016181795,199.941990913222,203.216299418153,0.110443016547813,7,NA,"BZMLA1B1_1",-264.224134782531,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,-610.705422568496
"BZMLA1B1_p048_E07","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","E07",20230601,"p048_E07","m2x","20230601-BZMLA1B1-p048-m2x_E07.TIF",1.32489451476793,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",187.084253556791,152.617901154921,166.26029444825,172.208704207765,189.242313786989,21.3466283576342,204.580594628542,213.237845049318,216.060065890871,0.11410168387664,9,NA,"BZMLA1B1_1",-248.885853940978,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,-595.367141726943
"BZMLA1B1_p048_E08","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","E08",20230601,"p048_E08","m2x","20230601-BZMLA1B1-p048-m2x_E08.TIF",1.16040955631399,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",178.380351812959,160.398199418153,162.327604207765,166.103655405168,178.513549418153,14.9944896136298,191.94666483893,194.299901812959,194.4654185766,0.0840590875689731,6,NA,"BZMLA1B1_1",-259.614618309814,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,-606.095906095779
"BZMLA1B1_p048_E09","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","E09",20230601,"p048_E09","m2x","20230601-BZMLA1B1-p048-m2x_E09.TIF",1.21812080536913,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",194.487578536333,180.725508997377,183.194952233736,191.240277864901,195.381642233736,8.38296028420323,200.18091483893,203.230011275813,204.580594628542,0.0431028055739672,8,NA,"BZMLA1B1_1",-242.746525494231,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,-589.227813280196
"BZMLA1B1_p048_E10","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","E10",20230601,"p048_E10","m2x","20230601-BZMLA1B1-p048-m2x_E10.TIF",1.17712177121771,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",174.075058648351,155.742624549363,163.302002350105,168.85648519478,173.173406602571,9.99361699142546,179.853605259706,185.796808881008,191.639870680483,0.0574098154498603,12,NA,"BZMLA1B1_1",-264.954761125396,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,-611.436048911361
"BZMLA1B1_p048_E12","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","E12",20230601,"p048_E12","m2x","20230601-BZMLA1B1-p048-m2x_E12.TIF",1.04747774480712,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",182.167829558412,153.576723366212,164.303824207765,169.480113786989,190.041499418153,15.2753205676233,194.36846110126,194.999777385939,195.264604207765,0.0838530085397172,9,NA,"BZMLA1B1_1",-248.086668309813,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,-594.567956095779
"BZMLA1B1_p048_F01","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","F01",20230601,"p048_F01","m2x","20230601-BZMLA1B1-p048-m2x_F01.TIF",1.10915492957746,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",152.682508732097,121.204832945436,126.314915819203,133.227765253315,157.903685049318,23.5343971873683,170.162261392183,175.323175586464,182.88898983893,0.154139445197765,7,NA,"BZMLA1B1_1",-280.224482678649,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,-626.705770464614
"BZMLA1B1_p048_F02","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","F02",20230601,"p048_F02","m2x","20230601-BZMLA1B1-p048-m2x_F02.TIF",1.11020408163265,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",152.878612103005,117.346023366212,122.555416298164,138.155684142839,151.247725761018,24.8734848481185,165.347319010792,179.172289418153,199.922599418153,0.16270088082275,10,NA,"BZMLA1B1_1",-286.880441966949,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,-633.361729752914
"BZMLA1B1_p048_F03","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","F03",20230601,"p048_F03","m2x","20230601-BZMLA1B1-p048-m2x_F03.TIF",1.046875,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",165.333350105182,131.651042524659,139.16251403157,152.046911392183,168.72783891045,19.2790744979306,177.12501483893,186.751815528279,194.933570680483,0.116607293602081,12,NA,"BZMLA1B1_1",-269.400328817517,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,-615.881616603482
"BZMLA1B1_p048_F04","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","F04",20230601,"p048_F04","m2x","20230601-BZMLA1B1-p048-m2x_F04.TIF",1.12099644128114,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",155.512335027331,129.721637735047,140.181248934322,144.84119635943,152.846097023348,16.6567526747654,168.515411392183,174.034782829066,180.160399418153,0.107108884139886,8,NA,"BZMLA1B1_1",-285.282070704619,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,-631.763358490585
"BZMLA1B1_p048_F05","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","F05",20230601,"p048_F05","m2x","20230601-BZMLA1B1-p048-m2x_F05.TIF",1.10216718266254,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",161.524954268366,103.606113786989,116.052639008092,150.848132945436,162.167967627639,30.4598659378902,190.840685049318,195.518071754775,200.156675470095,0.188576842976737,13,NA,"BZMLA1B1_1",-275.960200100328,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,-622.441487886294
"BZMLA1B1_p048_F06","BZMLA1B1_1_PHX2502_ivermectin_50","BZMLA1B1","p048","F06",20230601,"p048_F06","m2x","20230601-BZMLA1B1-p048-m2x_F06.TIF",1.11974110032362,"48h",10,"15h_HB101_OD100_20221214_ESAS","DMSO",1,"ivermectin_50",0.5,NA,NA,"PHX2502",1,NA,NA,NA,"/projects/b1059/projects/Amanda/projects/cellprofiler-nf/projects/20231225_BZML_HTA_IVM_50/Analysis-20231227/processed_images","ivermectin_50_PHX2502","worm",163.387625404512,134.048599418154,146.967780343845,158.271938312508,167.347775349903,15.8831291554005,170.477365904987,177.59164612361,184.818394628542,0.0972113348001559,7,NA,"BZMLA1B1_1",-270.780392378064,438.128167727968,6.96987126775732,62.8602955344028,0,346.481287785965,-617.261680164029
