sample,total_offspring_1,total_offspring_2,total_offspring_3,total_offspring_4,date_starved,condition,strain,set,date_mother_on_plate,days_to_starvation,replicate,avg_total_offspring,mean.x,sd.x,lifetime_mean,null.value,estimate,conf.low,conf.high,p.adj,p.adj.signif,group1,group2
IVM.C.S3.R6,105,106,108,111,7/11/23,ivermectin,PHX2647,3,7/5/23,6,6,107.5,111.725,9.424738428,256.575,0,-4.163888889,-24.60183983,16.27406206,0.999,ns,PHX2647,N2
IVM.C.S3.R7,107,104,109,114,7/11/23,ivermectin,PHX2647,3,7/5/23,6,7,108.5,111.725,9.424738428,256.575,0,-4.163888889,-24.60183983,16.27406206,0.999,ns,PHX2647,N2
IVM.C.S3.R8,119,116,120,124,7/11/23,ivermectin,PHX2647,3,7/5/23,6,8,119.75,111.725,9.424738428,256.575,0,-4.163888889,-24.60183983,16.27406206,0.999,ns,PHX2647,N2
IVM.C.S3.R9,111,128,110,127,7/11/23,ivermectin,PHX2647,3,7/5/23,6,9,119,111.725,9.424738428,256.575,0,-4.163888889,-24.60183983,16.27406206,0.999,ns,PHX2647,N2
IVM.C.S3.R10,112,107,104,115,7/11/23,ivermectin,PHX2647,3,7/5/23,6,10,109.5,111.725,9.424738428,256.575,0,-4.163888889,-24.60183983,16.27406206,0.999,ns,PHX2647,N2
IVM.D.S3.R1,35,34,33,36,7/12/23,ivermectin,PHX2502,3,7/5/23,7,1,34.5,29.65,19.64447901,107.85,0,-87.63888889,-110.0555808,-65.22219697,0,****,PHX2502,N2
IVM.D.S3.R2,16,12,13,14,7/16/23,ivermectin,PHX2502,3,7/5/23,11,2,13.75,29.65,19.64447901,107.85,0,-87.63888889,-110.0555808,-65.22219697,0,****,PHX2502,N2
IVM.D.S3.R3,48,43,52,51,7/12/23,ivermectin,PHX2502,3,7/5/23,7,3,48.5,29.65,19.64447901,107.85,0,-87.63888889,-110.0555808,-65.22219697,0,****,PHX2502,N2
IVM.D.S3.R4,42,35,47,42,7/12/23,ivermectin,PHX2502,3,7/5/23,7,4,41.5,29.65,19.64447901,107.85,0,-87.63888889,-110.0555808,-65.22219697,0,****,PHX2502,N2
IVM.D.S3.R6,32,28,33,31,7/13/23,ivermectin,PHX2502,3,7/5/23,8,6,31,29.65,19.64447901,107.85,0,-87.63888889,-110.0555808,-65.22219697,0,****,PHX2502,N2
IVM.D.S3.R7,0,0,0,0,NA,ivermectin,PHX2502,3,7/5/23,06/25/1776,7,0,29.65,19.64447901,107.85,0,-87.63888889,-110.0555808,-65.22219697,0,****,PHX2502,N2
IVM.D.S3.R10,30,27,28,29,7/13/23,ivermectin,PHX2502,3,7/5/23,8,10,28.5,29.65,19.64447901,107.85,0,-87.63888889,-110.0555808,-65.22219697,0,****,PHX2502,N2
IVM.E.S3.R1,98,96,102,103,7/11/23,ivermectin,PHX2481,3,7/5/23,6,1,99.75,95.725,30.1971416,250.175,0,-11.63888889,-32.60778412,9.330006341,0.699,ns,PHX2481,N2
IVM.E.S3.R2,85,85,87,89,NA,ivermectin,PHX2481,3,7/5/23,06/25/1776,2,86.5,95.725,30.1971416,250.175,0,-11.63888889,-32.60778412,9.330006341,0.699,ns,PHX2481,N2
IVM.E.S3.R3,75,74,76,76,7/11/23,ivermectin,PHX2481,3,7/5/23,6,3,75.25,95.725,30.1971416,250.175,0,-11.63888889,-32.60778412,9.330006341,0.699,ns,PHX2481,N2
IVM.E.S3.R4,123,111,116,124,7/11/23,ivermectin,PHX2481,3,7/5/23,6,4,118.5,95.725,30.1971416,250.175,0,-11.63888889,-32.60778412,9.330006341,0.699,ns,PHX2481,N2
IVM.E.S3.R5,111,114,113,118,7/11/23,ivermectin,PHX2481,3,7/5/23,6,5,114,95.725,30.1971416,250.175,0,-11.63888889,-32.60778412,9.330006341,0.699,ns,PHX2481,N2
IVM.E.S3.R7,112,109,111,111,7/11/23,ivermectin,PHX2481,3,7/5/23,6,7,110.75,95.725,30.1971416,250.175,0,-11.63888889,-32.60778412,9.330006341,0.699,ns,PHX2481,N2
IVM.E.S3.R8,110,110,108,109,7/11/23,ivermectin,PHX2481,3,7/5/23,6,8,109.25,95.725,30.1971416,250.175,0,-11.63888889,-32.60778412,9.330006341,0.699,ns,PHX2481,N2
IVM.E.S3.R9,111,108,113,115,7/11/23,ivermectin,PHX2481,3,7/5/23,6,9,111.75,95.725,30.1971416,250.175,0,-11.63888889,-32.60778412,9.330006341,0.699,ns,PHX2481,N2
IVM.E.S3.R10,113,111,110,116,7/11/23,ivermectin,PHX2481,3,7/5/23,6,10,112.5,95.725,30.1971416,250.175,0,-11.63888889,-32.60778412,9.330006341,0.699,ns,PHX2481,N2
IVM.F.S3.R1,62,61,61,70,7/12/23,ivermectin,ECA2687,3,7/5/23,7,1,63.5,43.95,10.88436697,177.2,0,71.93888889,51.50093794,92.37683983,0,****,ECA2687,N2
IVM.F.S3.R2,46,45,45,50,7/12/23,ivermectin,ECA2687,3,7/5/23,7,2,46.5,43.95,10.88436697,177.2,0,71.93888889,51.50093794,92.37683983,0,****,ECA2687,N2
IVM.F.S3.R3,60,58,60,59,7/12/23,ivermectin,ECA2687,3,7/5/23,7,3,59.25,43.95,10.88436697,177.2,0,71.93888889,51.50093794,92.37683983,0,****,ECA2687,N2
IVM.F.S3.R4,41,39,42,43,7/13/23,ivermectin,ECA2687,3,7/5/23,8,4,41.25,43.95,10.88436697,177.2,0,71.93888889,51.50093794,92.37683983,0,****,ECA2687,N2
IVM.F.S3.R5,33,30,32,33,7/13/23,ivermectin,ECA2687,3,7/5/23,8,5,32,43.95,10.88436697,177.2,0,71.93888889,51.50093794,92.37683983,0,****,ECA2687,N2
IVM.F.S3.R6,52,47,46,51,7/12/23,ivermectin,ECA2687,3,7/5/23,7,6,49,43.95,10.88436697,177.2,0,71.93888889,51.50093794,92.37683983,0,****,ECA2687,N2
IVM.F.S3.R7,31,29,31,37,7/13/23,ivermectin,ECA2687,3,7/5/23,8,7,32,43.95,10.88436697,177.2,0,71.93888889,51.50093794,92.37683983,0,****,ECA2687,N2
IVM.F.S3.R8,42,45,41,47,7/13/23,ivermectin,ECA2687,3,7/5/23,8,8,43.75,43.95,10.88436697,177.2,0,71.93888889,51.50093794,92.37683983,0,****,ECA2687,N2
IVM.F.S3.R9,33,31,35,41,7/13/23,ivermectin,ECA2687,3,7/5/23,8,9,35,43.95,10.88436697,177.2,0,71.93888889,51.50093794,92.37683983,0,****,ECA2687,N2
IVM.F.S3.R10,35,35,39,40,7/13/23,ivermectin,ECA2687,3,7/5/23,8,10,37.25,43.95,10.88436697,177.2,0,71.93888889,51.50093794,92.37683983,0,****,ECA2687,N2
IVM.G.S3.R1,66,65,68,75,7/12/23,ivermectin,ECA2688,3,7/5/23,7,1,68.5,90.075,16.66585415,268.225,0,25.81388889,5.375937945,46.25183983,0.00396,**,ECA2688,N2
IVM.G.S3.R2,117,119,125,120,7/11/23,ivermectin,ECA2688,3,7/5/23,6,2,120.25,90.075,16.66585415,268.225,0,25.81388889,5.375937945,46.25183983,0.00396,**,ECA2688,N2
IVM.G.S3.R3,69,63,77,73,7/12/23,ivermectin,ECA2688,3,7/5/23,7,3,70.5,90.075,16.66585415,268.225,0,25.81388889,5.375937945,46.25183983,0.00396,**,ECA2688,N2
IVM.G.S3.R4,95,91,95,103,7/12/23,ivermectin,ECA2688,3,7/5/23,7,4,96,90.075,16.66585415,268.225,0,25.81388889,5.375937945,46.25183983,0.00396,**,ECA2688,N2
IVM.G.S3.R5,95,94,94,103,7/11/23,ivermectin,ECA2688,3,7/5/23,6,5,96.5,90.075,16.66585415,268.225,0,25.81388889,5.375937945,46.25183983,0.00396,**,ECA2688,N2
IVM.G.S3.R6,81,79,85,84,7/12/23,ivermectin,ECA2688,3,7/5/23,7,6,82.25,90.075,16.66585415,268.225,0,25.81388889,5.375937945,46.25183983,0.00396,**,ECA2688,N2
IVM.G.S3.R7,93,86,91,99,7/12/23,ivermectin,ECA2688,3,7/5/23,7,7,92.25,90.075,16.66585415,268.225,0,25.81388889,5.375937945,46.25183983,0.00396,**,ECA2688,N2
IVM.G.S3.R8,80,73,82,84,7/12/23,ivermectin,ECA2688,3,7/5/23,7,8,79.75,90.075,16.66585415,268.225,0,25.81388889,5.375937945,46.25183983,0.00396,**,ECA2688,N2
IVM.G.S3.R9,83,81,85,85,7/12/23,ivermectin,ECA2688,3,7/5/23,7,9,83.5,90.075,16.66585415,268.225,0,25.81388889,5.375937945,46.25183983,0.00396,**,ECA2688,N2
IVM.G.S3.R10,111,105,114,115,7/12/23,ivermectin,ECA2688,3,7/5/23,7,10,111.25,90.075,16.66585415,268.225,0,25.81388889,5.375937945,46.25183983,0.00396,**,ECA2688,N2
IVM.H.S3.R1,31,24,33,35,7/13/23,ivermectin,ECA2689,3,7/5/23,8,1,30.75,18.1,15.81894083,83.7,0,100.8888889,79.91999366,121.8577841,0,****,ECA2689,N2
IVM.H.S3.R2,42,41,43,43,7/13/23,ivermectin,ECA2689,3,7/5/23,8,2,42.25,18.1,15.81894083,83.7,0,100.8888889,79.91999366,121.8577841,0,****,ECA2689,N2
IVM.H.S3.R4,7,6,9,10,7/15/23,ivermectin,ECA2689,3,7/5/23,10,4,8,18.1,15.81894083,83.7,0,100.8888889,79.91999366,121.8577841,0,****,ECA2689,N2
IVM.H.S3.R5,5,4,5,4,7/17/23,ivermectin,ECA2689,3,7/5/23,12,5,4.5,18.1,15.81894083,83.7,0,100.8888889,79.91999366,121.8577841,0,****,ECA2689,N2
IVM.H.S3.R6,8,5,7,14,7/19/23,ivermectin,ECA2689,3,7/5/23,14,6,8.5,18.1,15.81894083,83.7,0,100.8888889,79.91999366,121.8577841,0,****,ECA2689,N2
IVM.H.S3.R7,18,17,17,17,7/19/23,ivermectin,ECA2689,3,7/5/23,14,7,17.25,18.1,15.81894083,83.7,0,100.8888889,79.91999366,121.8577841,0,****,ECA2689,N2
IVM.H.S3.R8,4,3,4,5,7/18/23,ivermectin,ECA2689,3,7/5/23,13,8,4,18.1,15.81894083,83.7,0,100.8888889,79.91999366,121.8577841,0,****,ECA2689,N2
IVM.H.S3.R9,9,6,7,6,7/19/23,ivermectin,ECA2689,3,7/5/23,14,9,7,18.1,15.81894083,83.7,0,100.8888889,79.91999366,121.8577841,0,****,ECA2689,N2
IVM.H.S3.R10,13,11,14,13,7/19/23,ivermectin,ECA2689,3,7/5/23,14,10,12.75,18.1,15.81894083,83.7,0,100.8888889,79.91999366,121.8577841,0,****,ECA2689,N2
IVM.I.S3.R1,43,39,53,48,7/12/23,ivermectin,ECA2690,3,7/5/23,7,1,45.75,42.025,8.700614602,168.65,0,72.88888889,51.91999366,93.85778412,0,****,ECA2690,N2
IVM.I.S3.R3,36,33,41,37,7/12/23,ivermectin,ECA2690,3,7/5/23,7,3,36.75,42.025,8.700614602,168.65,0,72.88888889,51.91999366,93.85778412,0,****,ECA2690,N2
IVM.I.S3.R4,42,38,46,43,7/12/23,ivermectin,ECA2690,3,7/5/23,7,4,42.25,42.025,8.700614602,168.65,0,72.88888889,51.91999366,93.85778412,0,****,ECA2690,N2
IVM.I.S3.R5,57,49,65,63,7/12/23,ivermectin,ECA2690,3,7/5/23,7,5,58.5,42.025,8.700614602,168.65,0,72.88888889,51.91999366,93.85778412,0,****,ECA2690,N2
IVM.I.S3.R6,46,43,52,51,7/12/23,ivermectin,ECA2690,3,7/5/23,7,6,48,42.025,8.700614602,168.65,0,72.88888889,51.91999366,93.85778412,0,****,ECA2690,N2
IVM.I.S3.R7,28,29,33,34,7/13/23,ivermectin,ECA2690,3,7/5/23,8,7,31,42.025,8.700614602,168.65,0,72.88888889,51.91999366,93.85778412,0,****,ECA2690,N2
IVM.I.S3.R8,36,31,34,31,7/13/23,ivermectin,ECA2690,3,7/5/23,8,8,33,42.025,8.700614602,168.65,0,72.88888889,51.91999366,93.85778412,0,****,ECA2690,N2
IVM.I.S3.R9,43,39,44,44,7/13/23,ivermectin,ECA2690,3,7/5/23,8,9,42.5,42.025,8.700614602,168.65,0,72.88888889,51.91999366,93.85778412,0,****,ECA2690,N2
IVM.I.S3.R10,47,45,53,52,7/13/23,ivermectin,ECA2690,3,7/5/23,8,10,49.25,42.025,8.700614602,168.65,0,72.88888889,51.91999366,93.85778412,0,****,ECA2690,N2
IVM.F.S4.R1,36,37,38,39,7/13/23,ivermectin,ECA2687,4,7/6/23,7,1,37.5,30.45,8.724804996,177.2,0,-19.28333333,-39.52980275,0.963136081,0.0742,ns,ECA2687,N2
IVM.F.S4.R2,26,28,30,31,7/13/23,ivermectin,ECA2687,4,7/6/23,7,2,28.75,30.45,8.724804996,177.2,0,-19.28333333,-39.52980275,0.963136081,0.0742,ns,ECA2687,N2
IVM.F.S4.R3,43,40,42,47,7/13/23,ivermectin,ECA2687,4,7/6/23,7,3,43,30.45,8.724804996,177.2,0,-19.28333333,-39.52980275,0.963136081,0.0742,ns,ECA2687,N2
IVM.F.S4.R4,24,30,26,27,7/13/23,ivermectin,ECA2687,4,7/6/23,7,4,26.75,30.45,8.724804996,177.2,0,-19.28333333,-39.52980275,0.963136081,0.0742,ns,ECA2687,N2
IVM.F.S4.R5,15,13,16,15,7/14/23,ivermectin,ECA2687,4,7/6/23,8,5,14.75,30.45,8.724804996,177.2,0,-19.28333333,-39.52980275,0.963136081,0.0742,ns,ECA2687,N2
IVM.F.S4.R6,30,30,31,32,7/14/23,ivermectin,ECA2687,4,7/6/23,8,6,30.75,30.45,8.724804996,177.2,0,-19.28333333,-39.52980275,0.963136081,0.0742,ns,ECA2687,N2
IVM.F.S4.R7,20,19,20,23,7/14/23,ivermectin,ECA2687,4,7/6/23,8,7,20.5,30.45,8.724804996,177.2,0,-19.28333333,-39.52980275,0.963136081,0.0742,ns,ECA2687,N2
IVM.F.S4.R8,33,36,39,38,7/14/23,ivermectin,ECA2687,4,7/6/23,8,8,36.5,30.45,8.724804996,177.2,0,-19.28333333,-39.52980275,0.963136081,0.0742,ns,ECA2687,N2
IVM.F.S4.R9,26,27,27,29,7/14/23,ivermectin,ECA2687,4,7/6/23,8,9,27.25,30.45,8.724804996,177.2,0,-19.28333333,-39.52980275,0.963136081,0.0742,ns,ECA2687,N2
IVM.F.S4.R10,39,39,37,40,7/14/23,ivermectin,ECA2687,4,7/6/23,8,10,38.75,30.45,8.724804996,177.2,0,-19.28333333,-39.52980275,0.963136081,0.0742,ns,ECA2687,N2
IVM.G.S4.R1,3,3,3,3,7/16/23,ivermectin,ECA2688,4,7/6/23,10,1,3,34.1,22.13663379,268.225,0,-22.93333333,-43.17980275,-2.686863919,0.0149,*,ECA2688,N2
IVM.G.S4.R2,31,34,37,40,7/13/23,ivermectin,ECA2688,4,7/6/23,7,2,35.5,34.1,22.13663379,268.225,0,-22.93333333,-43.17980275,-2.686863919,0.0149,*,ECA2688,N2
IVM.G.S4.R3,11,12,11,13,7/14/23,ivermectin,ECA2688,4,7/6/23,8,3,11.75,34.1,22.13663379,268.225,0,-22.93333333,-43.17980275,-2.686863919,0.0149,*,ECA2688,N2
IVM.G.S4.R4,60,69,63,68,7/14/23,ivermectin,ECA2688,4,7/6/23,8,4,65,34.1,22.13663379,268.225,0,-22.93333333,-43.17980275,-2.686863919,0.0149,*,ECA2688,N2
IVM.G.S4.R5,32,33,34,33,7/13/23,ivermectin,ECA2688,4,7/6/23,7,5,33,34.1,22.13663379,268.225,0,-22.93333333,-43.17980275,-2.686863919,0.0149,*,ECA2688,N2
IVM.G.S4.R6,2,1,1,2,7/16/23,ivermectin,ECA2688,4,7/6/23,10,6,1.5,34.1,22.13663379,268.225,0,-22.93333333,-43.17980275,-2.686863919,0.0149,*,ECA2688,N2
IVM.G.S4.R7,42,53,42,43,7/13/23,ivermectin,ECA2688,4,7/6/23,7,7,45,34.1,22.13663379,268.225,0,-22.93333333,-43.17980275,-2.686863919,0.0149,*,ECA2688,N2
IVM.G.S4.R8,56,56,58,54,7/13/23,ivermectin,ECA2688,4,7/6/23,7,8,56,34.1,22.13663379,268.225,0,-22.93333333,-43.17980275,-2.686863919,0.0149,*,ECA2688,N2
IVM.G.S4.R9,49,54,51,52,7/13/23,ivermectin,ECA2688,4,7/6/23,7,9,51.5,34.1,22.13663379,268.225,0,-22.93333333,-43.17980275,-2.686863919,0.0149,*,ECA2688,N2
IVM.G.S4.R10,38,39,38,40,7/13/23,ivermectin,ECA2688,4,7/6/23,7,10,38.75,34.1,22.13663379,268.225,0,-22.93333333,-43.17980275,-2.686863919,0.0149,*,ECA2688,N2
IVM.H.S4.R1,2,2,2,2,7/17/23,ivermectin,ECA2689,4,7/6/23,11,1,2,4.1,5.925697334,83.7,0,6.666666667,-14.10577266,27.43910599,0.982,ns,ECA2689,N2
IVM.H.S4.R2,20,20,17,22,7/16/23,ivermectin,ECA2689,4,7/6/23,10,2,19.75,4.1,5.925697334,83.7,0,6.666666667,-14.10577266,27.43910599,0.982,ns,ECA2689,N2
IVM.H.S4.R4,2,2,2,3,7/21/23,ivermectin,ECA2689,4,7/6/23,15,4,2.25,4.1,5.925697334,83.7,0,6.666666667,-14.10577266,27.43910599,0.982,ns,ECA2689,N2
IVM.H.S4.R5,1,1,1,2,7/27/23,ivermectin,ECA2689,4,7/6/23,21,5,1.25,4.1,5.925697334,83.7,0,6.666666667,-14.10577266,27.43910599,0.982,ns,ECA2689,N2
IVM.H.S4.R6,0,0,2,0,NA,ivermectin,ECA2689,4,7/6/23,06/24/1776,6,0.5,4.1,5.925697334,83.7,0,6.666666667,-14.10577266,27.43910599,0.982,ns,ECA2689,N2
IVM.H.S4.R7,1,1,2,2,7/19/23,ivermectin,ECA2689,4,7/6/23,13,7,1.5,4.1,5.925697334,83.7,0,6.666666667,-14.10577266,27.43910599,0.982,ns,ECA2689,N2
IVM.H.S4.R8,1,1,3,4,7/21/23,ivermectin,ECA2689,4,7/6/23,15,8,2.25,4.1,5.925697334,83.7,0,6.666666667,-14.10577266,27.43910599,0.982,ns,ECA2689,N2
IVM.H.S4.R9,2,2,26,3,7/23/23,ivermectin,ECA2689,4,7/6/23,17,9,8.25,4.1,5.925697334,83.7,0,6.666666667,-14.10577266,27.43910599,0.982,ns,ECA2689,N2
IVM.H.S4.R10,3,2,3,3,7/24/23,ivermectin,ECA2689,4,7/6/23,18,10,2.75,4.1,5.925697334,83.7,0,6.666666667,-14.10577266,27.43910599,0.982,ns,ECA2689,N2
IVM.I.S4.R1,31,27,26,40,7/13/23,ivermectin,ECA2690,4,7/6/23,7,1,31,24.9,5.534236874,168.65,0,-13.36111111,-34.13355044,7.411328214,0.511,ns,ECA2690,N2
IVM.I.S4.R3,17,17,18,24,7/14/23,ivermectin,ECA2690,4,7/6/23,8,3,19,24.9,5.534236874,168.65,0,-13.36111111,-34.13355044,7.411328214,0.511,ns,ECA2690,N2
IVM.I.S4.R4,21,25,25,30,7/13/23,ivermectin,ECA2690,4,7/6/23,7,4,25.25,24.9,5.534236874,168.65,0,-13.36111111,-34.13355044,7.411328214,0.511,ns,ECA2690,N2
IVM.I.S4.R5,13,18,18,21,7/14/23,ivermectin,ECA2690,4,7/6/23,8,5,17.5,24.9,5.534236874,168.65,0,-13.36111111,-34.13355044,7.411328214,0.511,ns,ECA2690,N2
IVM.I.S4.R6,26,24,23,27,7/14/23,ivermectin,ECA2690,4,7/6/23,8,6,25,24.9,5.534236874,168.65,0,-13.36111111,-34.13355044,7.411328214,0.511,ns,ECA2690,N2
IVM.I.S4.R7,23,24,24,26,7/13/23,ivermectin,ECA2690,4,7/6/23,7,7,24.25,24.9,5.534236874,168.65,0,-13.36111111,-34.13355044,7.411328214,0.511,ns,ECA2690,N2
IVM.I.S4.R8,26,28,28,32,7/13/23,ivermectin,ECA2690,4,7/6/23,7,8,28.5,24.9,5.534236874,168.65,0,-13.36111111,-34.13355044,7.411328214,0.511,ns,ECA2690,N2
IVM.I.S4.R9,12,19,16,22,7/14/23,ivermectin,ECA2690,4,7/6/23,8,9,17.25,24.9,5.534236874,168.65,0,-13.36111111,-34.13355044,7.411328214,0.511,ns,ECA2690,N2
IVM.I.S4.R10,29,31,35,37,7/14/23,ivermectin,ECA2690,4,7/6/23,8,10,33,24.9,5.534236874,168.65,0,-13.36111111,-34.13355044,7.411328214,0.511,ns,ECA2690,N2
IVM.B.S4.R1,19,20,18,19,7/13/23,ivermectin,ECA882,4,7/6/23,7,1,19,20.675,20.10909482,326.775,0,-9.508333333,-29.75480275,10.73813608,0.852,ns,ECA882,N2
IVM.B.S4.R2,5,5,5,5,7/14/23,ivermectin,ECA882,4,7/6/23,8,2,5,20.675,20.10909482,326.775,0,-9.508333333,-29.75480275,10.73813608,0.852,ns,ECA882,N2
IVM.B.S4.R3,68,68,71,71,7/13/23,ivermectin,ECA882,4,7/6/23,7,3,69.5,20.675,20.10909482,326.775,0,-9.508333333,-29.75480275,10.73813608,0.852,ns,ECA882,N2
IVM.B.S4.R4,23,26,24,24,7/13/23,ivermectin,ECA882,4,7/6/23,7,4,24.25,20.675,20.10909482,326.775,0,-9.508333333,-29.75480275,10.73813608,0.852,ns,ECA882,N2
IVM.B.S4.R5,36,39,35,36,7/13/23,ivermectin,ECA882,4,7/6/23,7,5,36.5,20.675,20.10909482,326.775,0,-9.508333333,-29.75480275,10.73813608,0.852,ns,ECA882,N2
IVM.B.S4.R6,1,1,1,4,7/14/23,ivermectin,ECA882,4,7/6/23,8,6,1.75,20.675,20.10909482,326.775,0,-9.508333333,-29.75480275,10.73813608,0.852,ns,ECA882,N2
IVM.B.S4.R7,21,21,21,22,7/13/23,ivermectin,ECA882,4,7/6/23,7,7,21.25,20.675,20.10909482,326.775,0,-9.508333333,-29.75480275,10.73813608,0.852,ns,ECA882,N2
IVM.B.S4.R8,10,11,10,11,7/13/23,ivermectin,ECA882,4,7/6/23,7,8,10.5,20.675,20.10909482,326.775,0,-9.508333333,-29.75480275,10.73813608,0.852,ns,ECA882,N2
IVM.B.S4.R9,5,7,4,6,7/13/23,ivermectin,ECA882,4,7/6/23,7,9,5.5,20.675,20.10909482,326.775,0,-9.508333333,-29.75480275,10.73813608,0.852,ns,ECA882,N2
IVM.B.S4.R10,14,14,12,14,7/13/23,ivermectin,ECA882,4,7/6/23,7,10,13.5,20.675,20.10909482,326.775,0,-9.508333333,-29.75480275,10.73813608,0.852,ns,ECA882,N2
IVM.A.S4.R1,25,26,28,26,7/12/23,ivermectin,N2,4,7/6/23,6,1,26.25,10.275,13.99228458,258.525,,,,,,,N2,N2
IVM.A.S4.R2,1,1,2,2,7/15/23,ivermectin,N2,4,7/6/23,9,2,1.5,10.275,13.99228458,258.525,,,,,,,N2,N2
IVM.A.S4.R3,1,0,1,2,7/14/23,ivermectin,N2,4,7/6/23,8,3,1,10.275,13.99228458,258.525,,,,,,,N2,N2
IVM.A.S4.R4,1,1,1,2,7/15/23,ivermectin,N2,4,7/6/23,9,4,1.25,10.275,13.99228458,258.525,,,,,,,N2,N2
IVM.A.S4.R5,1,1,1,1,7/16/23,ivermectin,N2,4,7/6/23,10,5,1,10.275,13.99228458,258.525,,,,,,,N2,N2
IVM.A.S4.R6,38,41,39,41,7/13/23,ivermectin,N2,4,7/6/23,7,6,39.75,10.275,13.99228458,258.525,,,,,,,N2,N2
IVM.A.S4.R8,21,24,21,24,7/13/23,ivermectin,N2,4,7/6/23,7,8,22.5,10.275,13.99228458,258.525,,,,,,,N2,N2
IVM.A.S4.R9,4,6,6,5,7/14/23,ivermectin,N2,4,7/6/23,8,9,5.25,10.275,13.99228458,258.525,,,,,,,N2,N2
IVM.A.S4.R10,2,2,2,2,7/15/23,ivermectin,N2,4,7/6/23,9,10,2,10.275,13.99228458,258.525,,,,,,,N2,N2
IVM.E.S4.R1,33,35,31,33,7/13/23,ivermectin,PHX2481,4,7/6/23,7,1,33,21.225,12.63892247,250.175,0,12.27777778,-8.494661548,33.0502171,0.623,ns,PHX2481,N2
IVM.E.S4.R2,22,20,18,18,7/13/23,ivermectin,PHX2481,4,7/6/23,7,2,19.5,21.225,12.63892247,250.175,0,12.27777778,-8.494661548,33.0502171,0.623,ns,PHX2481,N2
IVM.E.S4.R3,25,27,25,25,7/13/23,ivermectin,PHX2481,4,7/6/23,7,3,25.5,21.225,12.63892247,250.175,0,12.27777778,-8.494661548,33.0502171,0.623,ns,PHX2481,N2
IVM.E.S4.R4,26,28,27,29,7/13/23,ivermectin,PHX2481,4,7/6/23,7,4,27.5,21.225,12.63892247,250.175,0,12.27777778,-8.494661548,33.0502171,0.623,ns,PHX2481,N2
IVM.E.S4.R5,28,29,27,28,7/13/23,ivermectin,PHX2481,4,7/6/23,7,5,28,21.225,12.63892247,250.175,0,12.27777778,-8.494661548,33.0502171,0.623,ns,PHX2481,N2
IVM.E.S4.R7,11,11,11,11,7/13/23,ivermectin,PHX2481,4,7/6/23,7,7,11,21.225,12.63892247,250.175,0,12.27777778,-8.494661548,33.0502171,0.623,ns,PHX2481,N2
IVM.E.S4.R8,43,43,41,43,7/12/23,ivermectin,PHX2481,4,7/6/23,6,8,42.5,21.225,12.63892247,250.175,0,12.27777778,-8.494661548,33.0502171,0.623,ns,PHX2481,N2
IVM.E.S4.R9,6,7,6,6,7/13/23,ivermectin,PHX2481,4,7/6/23,7,9,6.25,21.225,12.63892247,250.175,0,12.27777778,-8.494661548,33.0502171,0.623,ns,PHX2481,N2
IVM.E.S4.R10,18,18,17,18,7/13/23,ivermectin,PHX2481,4,7/6/23,7,10,17.75,21.225,12.63892247,250.175,0,12.27777778,-8.494661548,33.0502171,0.623,ns,PHX2481,N2
IVM.D.S4.R1,4,5,5,6,7/19/23,ivermectin,PHX2502,4,7/6/23,13,1,5,13.8,12.7545199,107.85,0,1.797619048,-20.40905268,24.00429077,1,ns,PHX2502,N2
IVM.D.S4.R2,0,0,0,0,NA,ivermectin,PHX2502,4,7/6/23,06/24/1776,2,0,13.8,12.7545199,107.85,0,1.797619048,-20.40905268,24.00429077,1,ns,PHX2502,N2
IVM.D.S4.R3,29,30,28,30,7/14/23,ivermectin,PHX2502,4,7/6/23,8,3,29.25,13.8,12.7545199,107.85,0,1.797619048,-20.40905268,24.00429077,1,ns,PHX2502,N2
IVM.D.S4.R4,27,26,28,27,7/14/23,ivermectin,PHX2502,4,7/6/23,8,4,27,13.8,12.7545199,107.85,0,1.797619048,-20.40905268,24.00429077,1,ns,PHX2502,N2
IVM.D.S4.R6,25,22,24,23,7/14/23,ivermectin,PHX2502,4,7/6/23,8,6,23.5,13.8,12.7545199,107.85,0,1.797619048,-20.40905268,24.00429077,1,ns,PHX2502,N2
IVM.D.S4.R7,0,0,0,0,NA,ivermectin,PHX2502,4,7/6/23,06/24/1776,7,0,13.8,12.7545199,107.85,0,1.797619048,-20.40905268,24.00429077,1,ns,PHX2502,N2
IVM.D.S4.R10,6,6,5,7,7/16/23,ivermectin,PHX2502,4,7/6/23,10,10,6,13.8,12.7545199,107.85,0,1.797619048,-20.40905268,24.00429077,1,ns,PHX2502,N2
IVM.C.S4.R1,36,38,36,37,7/13/23,ivermectin,PHX2647,4,7/6/23,7,1,36.75,14.525,10.8866955,256.575,0,3.358333333,-16.88813608,23.60480275,1,ns,PHX2647,N2
IVM.C.S4.R2,5,6,5,5,7/14/23,ivermectin,PHX2647,4,7/6/23,8,2,5.25,14.525,10.8866955,256.575,0,3.358333333,-16.88813608,23.60480275,1,ns,PHX2647,N2
IVM.C.S4.R3,5,6,4,5,7/14/23,ivermectin,PHX2647,4,7/6/23,8,3,5,14.525,10.8866955,256.575,0,3.358333333,-16.88813608,23.60480275,1,ns,PHX2647,N2
IVM.C.S4.R4,21,22,20,20,7/13/23,ivermectin,PHX2647,4,7/6/23,7,4,20.75,14.525,10.8866955,256.575,0,3.358333333,-16.88813608,23.60480275,1,ns,PHX2647,N2
